id,label,0
1320,17
1321,26
1322,1
1323,16
1324,27
1325,18
1326,22
1327,2
1328,10
1329,4
1330,27
1331,17
1332,14
1333,17
1334,6
1335,1
1336,20
1337,28
1338,24
1339,1
1340,18
1341,23
1342,9
1343,1
1344,6
1345,27
1346,15
1347,7
1348,1
1349,26
1350,9
1351,10
1352,16
1353,9
1354,8
1355,15
1356,17
1357,1
1358,18
1359,27
1360,27
1361,21
1362,1
1363,13
1364,1
1365,20
1366,17
1367,23
1368,22
1369,27
1370,5
1371,2
1372,8
1373,24
1374,5
1375,23
1376,10
1377,13
1378,7
1379,9
1380,26
1381,5
1382,7
1383,27
1384,11
1385,14
1386,16
1387,16
1388,7
1389,23
1390,24
1391,24
1392,20
1393,4
1394,22
1395,23
1396,26
1397,27
1398,20
1399,16
1400,10
1401,11
1402,6
1403,17
1404,4
1405,18
1406,5
1407,8
1408,15
1409,3
1410,9
1411,0
1412,4
1413,24
1414,1
1415,24
1416,5
1417,8
1418,18
1419,4
1420,10
1421,22
1422,28
1423,21
1424,9
1425,5
1426,15
1427,9
1428,24
1429,21
1430,21
1431,9
1432,10
1433,22
1434,22
1435,21
1436,26
1437,0
1438,9
1439,1
1440,21
1441,8
1442,2
1443,13
1444,25
1445,18
1446,20
1447,6
1448,16
1449,21
1450,10
1451,9
1452,9
1453,15
1454,9
1455,9
1456,15
1457,19
1458,24
1459,2
1460,19
1461,6
1462,20
1463,11
1464,2
1465,5
1466,1
1467,9
1468,24
1469,20
1470,10
1471,10
1472,21
1473,14
1474,18
1475,0
1476,23
1477,17
1478,1
1479,23
1480,14
1481,3
1482,23
1483,20
1484,9
1485,4
1486,0
1487,17
1488,11
1489,16
1490,15
1491,15
1492,5
1493,15
1494,16
1495,1
1496,9
1497,18
1498,7
1499,9
1500,13
1501,9
1502,23
1503,9
1504,18
1505,0
1506,10
1507,26
1508,10
1509,14
1510,1
1511,9
1512,23
1513,2
1514,23
1515,8
1516,13
1517,14
1518,14
1519,20
1520,15
1521,14
1522,15
1523,16
1524,3
1525,27
1526,20
1527,22
1528,0
1529,17
1530,15
1531,5
1532,2
1533,0
1534,26
1535,24
1536,4
1537,23
1538,16
1539,4
1540,22
1541,27
1542,23
1543,20
1544,27
1545,27
1546,16
1547,17
1548,23
1549,22
1550,23
1551,16
1552,17
1553,2
1554,11
1555,0
1556,8
1557,1
1558,26
1559,15
1560,0
1561,16
1562,11
1563,8
1564,18
1565,5
1566,22
1567,15
1568,14
1569,0
1570,3
1571,0
1572,1
1573,4
1574,19
1575,26
1576,10
1577,22
1578,7
1579,16
1580,10
1581,1
1582,5
1583,9
1584,8
1585,10
1586,17
1587,22
1588,9
1589,7
1590,0
1591,8
1592,18
1593,16
1594,16
1595,9
1596,13
1597,24
1598,16
1599,12
1600,11
1601,5
1602,10
1603,8
1604,14
1605,14
1606,21
1607,17
1608,20
1609,22
1610,24
1611,5
1612,23
1613,15
1614,26
1615,27
1616,4
1617,20
1618,27
1619,27
1620,23
1621,17
1622,20
1623,10
1624,16
1625,18
1626,5
1627,24
1628,0
1629,0
1630,20
1631,9
1632,20
1633,28
1634,22
1635,26
1636,0
1637,7
1638,0
1639,4
1640,18
1641,16
1642,24
1643,9
1644,21
1645,26
1646,18
1647,6
1648,16
1649,6
1650,21
1651,15
1652,27
1653,22
1654,12
1655,22
1656,23
1657,5
1658,10
1659,6
1660,4
1661,2
1662,25
1663,11
1664,6
1665,23
1666,18
1667,7
1668,23
1669,2
1670,14
1671,22
1672,0
1673,20
1674,22
1675,9
1676,27
1677,9
1678,5
1679,27
1680,21
1681,17
1682,20
1683,1
1684,6
1685,7
1686,17
1687,10
1688,24
1689,5
1690,18
1691,8
1692,15
1693,5
1694,10
1695,28
1696,15
1697,0
1698,10
1699,17
1700,9
1701,19
1702,8
1703,21
1704,0
1705,18
1706,2
1707,18
1708,8
1709,23
1710,12
1711,21
1712,5
1713,16
1714,13
1715,4
1716,10
1717,16
1718,22
1719,16
1720,23
1721,6
1722,22
1723,3
1724,7
1725,16
1726,23
1727,15
1728,5
1729,22
1730,3
1731,19
1732,26
1733,28
1734,22
1735,27
1736,22
1737,5
1738,22
1739,10
1740,20
1741,20
1742,4
1743,6
1744,14
1745,1
1746,24
1747,24
1748,28
1749,17
1750,24
1751,5
1752,9
1753,8
1754,21
1755,16
1756,27
1757,1
1758,2
1759,5
1760,20
1761,1
1762,14
1763,16
1764,23
1765,12
1766,5
1767,0
1768,20
1769,1
1770,22
1771,17
1772,7
1773,18
1774,6
1775,26
1776,26
1777,27
1778,5
1779,1
1780,23
1781,9
1782,18
1783,11
1784,2
1785,10
1786,20
1787,7
1788,20
1789,17
1790,5
1791,5
1792,4
1793,1
1794,27
1795,6
1796,3
1797,5
1798,22
1799,7
1800,5
1801,14
1802,26
1803,23
1804,20
1805,25
1806,21
1807,1
1808,0
1809,7
1810,21
1811,2
1812,11
1813,14
1814,1
1815,9
1816,17
1817,8
1818,14
1819,14
1820,7
1821,16
1822,28
1823,23
1824,15
1825,3
1826,7
1827,5
1828,26
1829,28
1830,9
1831,22
1832,1
1833,27
1834,23
1835,9
1836,15
1837,11
1838,14
1839,19
1840,0
1841,0
1842,0
1843,26
1844,22
1845,5
1846,14
1847,7
1848,23
1849,20
1850,10
1851,15
1852,27
1853,9
1854,23
1855,16
1856,10
1857,1
1858,14
1859,6
1860,22
1861,6
1862,4
1863,15
1864,16
1865,1
1866,22
1867,1
1868,27
1869,9
1870,5
1871,16
1872,2
1873,2
1874,24
1875,5
1876,2
1877,4
1878,26
1879,5
1880,13
1881,24
1882,16
1883,7
1884,2
1885,2
1886,15
1887,9
1888,17
1889,23
1890,23
1891,8
1892,22
1893,5
1894,14
1895,24
1896,28
1897,7
1898,23
1899,21
1900,4
1901,11
1902,17
1903,20
1904,22
1905,23
1906,6
1907,6
1908,18
1909,15
1910,28
1911,16
1912,18
1913,9
1914,22
1915,17
1916,26
1917,25
1918,8
1919,16
1920,17
1921,17
1922,15
1923,16
1924,17
1925,24
1926,21
1927,23
1928,10
1929,2
1930,16
1931,18
1932,21
1933,6
1934,20
1935,1
1936,10
1937,21
1938,14
1939,17
1940,22
1941,28
1942,23
1943,16
1944,2
1945,2
1946,9
1947,0
1948,27
1949,16
1950,23
1951,14
1952,0
1953,13
1954,0
1955,22
1956,26
1957,14
1958,17
1959,28
1960,11
1961,15
1962,20
1963,24
1964,18
1965,1
1966,15
1967,2
1968,20
1969,18
1970,1
1971,5
1972,1
1973,27
1974,2
1975,11
1976,3
1977,26
1978,16
1979,28
1980,2
1981,16
1982,15
1983,0
1984,0
1985,16
1986,22
1987,24
1988,26
1989,21
1990,7
1991,27
1992,0
1993,23
1994,8
1995,14
1996,15
1997,5
1998,8
1999,1
2000,21
2001,27
2002,1
2003,13
2004,16
2005,23
2006,18
2007,22
2008,17
2009,7
2010,2
2011,20
2012,4
2013,21
2014,9
2015,18
2016,18
2017,16
2018,23
2019,20
2020,27
2021,8
2022,10
2023,6
2024,0
2025,15
2026,28
2027,22
2028,1
2029,3
2030,16
2031,0
2032,5
2033,2
2034,18
2035,8
2036,9
2037,10
2038,21
2039,18
2040,4
2041,1
2042,19
2043,20
2044,9
2045,22
2046,2
2047,9
2048,3
2049,7
2050,2
2051,3
2052,26
2053,0
2054,27
2055,1
2056,23
2057,10
2058,26
2059,12
2060,23
2061,1
2062,9
2063,5
2064,24
2065,1
2066,6
2067,5
2068,18
2069,1
2070,1
2071,8
2072,22
2073,10
2074,9
2075,16
2076,9
2077,23
2078,24
2079,14
2080,8
2081,26
2082,20
2083,10
2084,18
2085,11
2086,18
2087,28
2088,23
2089,2
2090,17
2091,23
2092,7
2093,26
2094,24
2095,22
2096,2
2097,23
2098,9
2099,16
2100,10
2101,7
2102,9
2103,18
2104,1
2105,21
2106,11
2107,18
2108,2
2109,17
2110,1
2111,1
2112,13
2113,4
2114,0
2115,1
2116,10
2117,27
2118,16
2119,1
2120,20
2121,5
2122,23
2123,15
2124,8
2125,20
2126,22
2127,20
2128,22
2129,28
2130,16
2131,4
2132,2
2133,15
2134,8
2135,4
2136,5
2137,24
2138,13
2139,5
2140,11
2141,0
2142,9
2143,7
2144,16
2145,14
2146,1
2147,23
2148,13
2149,11
2150,14
2151,20
2152,14
2153,15
2154,20
2155,3
2156,22
2157,7
2158,4
2159,5
2160,5
2161,16
2162,11
2163,23
2164,3
2165,10
2166,9
2167,16
2168,11
2169,3
2170,1
2171,9
2172,9
2173,9
2174,5
2175,2
2176,15
2177,10
2178,26
2179,8
2180,5
2181,17
2182,4
2183,24
2184,17
2185,11
2186,16
2187,3
2188,9
2189,14
2190,22
2191,7
2192,9
2193,8
2194,8
2195,16
2196,20
2197,8
2198,7
2199,14
2200,16
2201,8
2202,10
2203,9
2204,6
2205,26
2206,18
2207,7
2208,8
2209,16
2210,18
2211,0
2212,10
2213,4
2214,1
2215,9
2216,21
2217,16
2218,0
2219,10
2220,14
2221,27
2222,27
2223,11
2224,26
2225,12
2226,15
2227,2
2228,22
2229,27
2230,0
2231,16
2232,9
2233,14
2234,19
2235,2
2236,15
2237,17
2238,9
2239,13
2240,1
2241,4
2242,23
2243,5
2244,20
2245,13
2246,10
2247,24
2248,0
2249,14
2250,24
2251,27
2252,26
2253,27
2254,22
2255,24
2256,11
2257,27
2258,5
2259,2
2260,5
2261,27
2262,17
2263,22
2264,20
2265,27
2266,7
2267,21
2268,24
2269,18
2270,15
2271,20
2272,26
2273,1
2274,5
2275,15
2276,12
2277,20
2278,22
2279,5
2280,7
2281,16
2282,27
2283,14
2284,10
2285,21
2286,9
2287,8
2288,16
2289,15
2290,9
2291,22
2292,15
2293,1
2294,8
2295,9
2296,5
2297,9
2298,2
2299,4
2300,14
2301,5
2302,9
2303,24
2304,7
2305,14
2306,23
2307,15
2308,24
2309,20
2310,16
2311,2
2312,5
2313,22
2314,23
2315,22
2316,8
2317,26
2318,17
2319,23
2320,2
2321,2
2322,20
2323,28
2324,17
2325,9
2326,5
2327,8
2328,1
2329,18
2330,10
2331,10
2332,16
2333,8
2334,17
2335,20
2336,5
2337,24
2338,8
2339,26
2340,13
2341,15
2342,2
2343,23
2344,15
2345,6
2346,5
2347,5
2348,24
2349,22
2350,10
2351,5
2352,5
2353,0
2354,4
2355,9
2356,9
2357,1
2358,2
2359,23
2360,6
2361,9
2362,17
2363,6
2364,9
2365,10
2366,1
2367,17
2368,21
2369,18
2370,15
2371,20
2372,22
2373,10
2374,0
2375,1
2376,16
2377,9
2378,7
2379,1
2380,20
2381,9
2382,1
2383,23
2384,23
2385,13
2386,1
2387,0
2388,5
2389,18
2390,7
2391,22
2392,20
2393,8
2394,0
2395,1
2396,12
2397,10
2398,11
2399,4
2400,23
2401,16
2402,16
2403,10
2404,0
2405,23
2406,18
2407,20
2408,21
2409,14
2410,13
2411,26
2412,13
2413,16
2414,18
2415,0
2416,13
2417,4
2418,25
2419,18
2420,0
2421,5
2422,16
2423,5
2424,20
2425,24
2426,6
2427,4
2428,20
2429,0
2430,9
2431,7
2432,9
2433,17
2434,0
2435,27
2436,9
2437,20
2438,11
2439,14
2440,0
2441,10
2442,4
2443,22
2444,1
2445,14
2446,22
2447,23
2448,9
2449,5
2450,18
2451,2
2452,8
2453,16
2454,9
2455,8
2456,2
2457,27
2458,24
2459,15
2460,27
2461,14
2462,5
2463,17
2464,2
2465,13
2466,17
2467,24
2468,4
2469,9
2470,23
2471,5
2472,23
2473,21
2474,13
2475,21
2476,24
2477,9
2478,8
2479,13
2480,24
2481,13
2482,5
2483,22
2484,4
2485,28
2486,9
2487,17
2488,0
2489,15
2490,28
2491,23
2492,27
2493,5
2494,9
2495,15
2496,9
2497,17
2498,27
2499,22
2500,5
2501,23
2502,10
2503,5
2504,7
2505,2
2506,15
2507,16
2508,2
2509,26
2510,7
2511,5
2512,6
2513,27
2514,21
2515,22
2516,9
2517,22
2518,8
2519,10
2520,7
2521,5
2522,15
2523,22
2524,7
2525,17
2526,21
2527,23
2528,15
2529,4
2530,17
2531,4
2532,20
2533,4
2534,7
2535,11
2536,18
2537,11
2538,20
2539,2
2540,9
2541,23
2542,1
2543,22
2544,15
2545,11
2546,17
2547,16
2548,13
2549,16
2550,26
2551,3
2552,4
2553,0
2554,26
2555,21
2556,2
2557,13
2558,23
2559,7
2560,5
2561,5
2562,5
2563,4
2564,26
2565,23
2566,15
2567,24
2568,16
2569,0
2570,22
2571,17
2572,21
2573,15
2574,16
2575,1
2576,14
2577,20
2578,0
2579,16
2580,7
2581,16
2582,20
2583,0
2584,14
2585,0
2586,20
2587,28
2588,7
2589,14
2590,18
2591,21
2592,13
2593,22
2594,23
2595,23
2596,9
2597,22
2598,27
2599,23
2600,17
2601,20
2602,17
2603,22
2604,10
2605,26
2606,1
2607,24
2608,6
2609,27
2610,0
2611,28
2612,22
2613,0
2614,16
2615,5
2616,15
2617,17
2618,9
2619,20
2620,26
2621,24
2622,20
2623,28
2624,13
2625,10
2626,1
2627,28
2628,27
2629,22
2630,13
2631,1
2632,6
2633,9
2634,22
2635,23
2636,16
2637,9
2638,10
2639,14
2640,1
2641,0
2642,23
2643,14
2644,5
2645,0
2646,3
2647,2
2648,8
2649,16
2650,19
2651,8
2652,0
2653,14
2654,5
2655,10
2656,3
2657,23
2658,6
2659,10
2660,8
2661,1
2662,4
2663,8
2664,7
2665,9
2666,16
2667,20
2668,24
2669,5
2670,11
2671,10
2672,8
2673,4
2674,26
2675,2
2676,16
2677,21
2678,9
2679,0
2680,15
2681,10
2682,21
2683,15
2684,23
2685,20
2686,0
2687,7
2688,22
2689,5
2690,5
2691,17
2692,7
2693,23
2694,2
2695,23
2696,2
2697,5
2698,11
2699,18
2700,24
2701,9
2702,18
2703,24
2704,12
2705,19
2706,8
2707,14
2708,17
2709,22
2710,0
2711,5
2712,19
2713,6
2714,27
2715,14
2716,15
2717,2
2718,23
2719,2
2720,18
2721,28
2722,26
2723,23
2724,1
2725,9
2726,16
2727,0
2728,15
2729,1
2730,9
2731,21
2732,16
2733,17
2734,23
2735,16
2736,23
2737,14
2738,17
2739,2
2740,5
2741,14
2742,24
2743,14
2744,18
2745,14
2746,14
2747,16
2748,22
2749,28
2750,15
2751,6
2752,19
2753,20
2754,11
2755,15
2756,24
2757,19
2758,0
2759,9
2760,20
2761,9
2762,16
2763,27
2764,21
2765,2
2766,2
2767,8
2768,4
2769,1
2770,2
2771,23
2772,23
2773,6
2774,5
2775,1
2776,20
2777,9
2778,1
2779,9
2780,4
2781,2
2782,6
2783,2
2784,21
2785,9
2786,9
2787,18
2788,8
2789,15
2790,18
2791,17
2792,16
2793,6
2794,18
2795,14
2796,12
2797,4
2798,10
2799,9
2800,2
2801,5
2802,27
2803,26
2804,9
2805,2
2806,24
2807,21
2808,16
2809,6
2810,21
2811,21
2812,22
2813,27
2814,1
2815,0
2816,0
2817,1
2818,1
2819,1
2820,9
2821,28
2822,3
2823,2
2824,10
2825,15
2826,23
2827,16
2828,8
2829,18
2830,27
2831,7
2832,11
2833,18
2834,9
2835,20
2836,17
2837,23
2838,14
2839,26
2840,17
2841,18
2842,23
2843,14
2844,28
2845,23
2846,24
2847,15
2848,5
2849,21
2850,28
2851,20
2852,20
2853,21
2854,2
2855,4
2856,1
2857,7
2858,27
2859,6
2860,7
2861,7
2862,13
2863,23
2864,0
2865,9
2866,20
2867,17
2868,1
2869,0
2870,21
2871,9
2872,7
2873,0
2874,9
2875,11
2876,17
2877,5
2878,2
2879,15
2880,8
2881,28
2882,5
2883,15
2884,27
2885,26
2886,13
2887,20
2888,9
2889,9
2890,20
2891,9
2892,14
2893,9
2894,28
2895,15
2896,24
2897,24
2898,20
2899,0
