663,5
664,2
665,2
666,11
667,18
668,18
669,16
670,21
671,27
672,0
673,23
674,14
675,12
676,24
677,17
678,6
679,21
680,15
681,7
682,23
683,17
684,9
685,20
686,27
687,17
688,22
689,23
690,15
691,4
692,15
693,21
694,10
695,17
696,17
697,23
698,22
699,14
700,14
701,4
702,23
703,1
704,24
705,19
706,12
707,27
708,17
709,24
710,22
711,4
712,22
713,5
714,26
715,9
716,21
717,21
718,9
719,26
720,22
721,16
722,16
723,0
724,8
725,14
726,27
727,23
728,20
729,16
730,10
731,8
732,5
733,0
734,23
735,22
736,18
737,20
738,16
739,2
740,13
741,13
742,4
743,0
744,0
745,2
746,20
747,0
748,15
749,3
750,0
751,21
752,2
753,15
754,4
755,0
756,23
757,5
758,15
759,13
760,10
761,1
762,26
763,7
764,23
765,25
766,4
767,1
768,17
769,1
770,20
771,0
772,8
773,17
774,24
775,16
776,17
777,18
778,8
779,9
780,23
781,1
782,14
783,1
784,9
785,19
786,22
787,23
788,22
789,5
790,3
791,17
792,10
793,0
794,18
795,28
796,1
797,2
798,19
799,17
800,6
801,11
802,2
803,17
804,8
805,11
806,0
807,25
808,15
809,15
810,9
811,19
812,18
813,17
814,28
815,11
816,21
817,20
818,22
819,13
820,11
821,21
822,22
823,22
824,2
825,13
826,14
827,0
828,25
829,14
830,24
831,21
832,17
833,11
834,17
835,9
836,22
837,16
838,28
839,13
840,5
841,22
842,12
843,24
844,23
845,18
846,9
847,26
848,10
849,16
850,16
851,26
852,12
853,5
854,0
855,20
856,7
857,9
858,24
859,15
860,18
861,20
862,12
863,23
864,17
865,27
866,15
867,26
868,0
869,16
870,4
871,15
872,9
873,12
874,20
875,7
876,16
877,6
878,8
879,20
880,22
881,9
882,10
883,21
884,21
885,23
886,16
887,20
888,16
889,13
890,21
891,9
892,18
893,28
894,18
895,0
896,8
897,26
898,5
899,21
900,1
901,5
902,5
903,20
904,23
905,14
906,15
907,4
908,8
909,2
910,15
911,16
912,21
913,18
914,7
915,1
916,5
917,20
918,27
919,17
920,17
921,20
922,2
923,11
924,14
925,1
926,2
927,28
928,1
929,1
930,9
931,10
932,26
933,1
934,5
935,19
936,7
937,10
938,21
939,18
940,10
941,5
942,7
943,5
944,18
945,23
946,24
947,0
948,23
949,15
950,10
951,19
952,0
953,8
954,13
955,11
956,0
957,7
958,10
959,25
960,28
961,17
962,16
963,18
964,27
965,15
966,18
967,21
968,17
969,24
970,5
971,3
972,22
973,0
974,18
975,26
976,6
977,24
978,25
979,28
980,21
981,15
982,18
983,19
984,22
985,15
986,16
987,28
988,20
989,21
990,25
991,27
992,22
993,0
994,24
995,8
996,18
997,11
998,9
999,0
