id,label
698,28
699,15
700,18
701,16
702,5
703,0
704,6
705,22
706,27
707,10
708,5
709,7
710,27
711,15
712,6
713,9
714,5
715,17
716,7
717,21
718,9
719,23
720,20
721,21
722,16
723,0
724,21
725,9
726,5
727,18
728,7
729,26
730,5
731,10
732,7
733,26
734,5
735,6
736,17
737,3
738,19
739,14
740,22
741,23
742,17
743,20
744,24
745,17
746,1
747,22
748,6
749,22
750,22
751,4
752,9
753,1
754,25
755,13
756,7
757,5
758,6
759,14
760,15
761,15
762,28
763,21
764,17
765,14
766,17
767,9
768,5
769,18
770,19
771,18
772,0
773,20
774,24
775,19
776,23
777,17
778,14
779,6
780,23
781,25
782,4
783,25
784,22
785,18
786,13
787,27
788,23
789,7
790,18
791,14
792,10
793,22
794,27
795,20
796,20
797,24
798,16
799,15
800,18
801,23
802,2
803,16
804,26
805,0
806,3
807,24
808,25
809,18
810,18
811,6
812,18
813,18
814,5
815,7
816,19
817,4
818,23
819,26
820,5
821,18
822,8
823,0
824,9
825,25
826,17
827,16
828,20
829,26
830,9
831,4
832,11
833,6
834,17
835,22
836,7
837,27
838,22
839,18
840,26
841,27
842,7
843,16
844,18
845,16
846,4
847,0
848,4
849,26
850,17
851,9
852,22
853,27
854,23
855,0
856,21
857,18
858,23
859,11
860,26
861,17
862,24
863,5
864,18
865,21
866,8
867,27
868,5
869,14
870,0
871,3
872,16
873,20
874,24
875,23
876,5
877,17
878,14
879,7
880,4
881,9
882,5
883,24
884,24
885,9
886,2
887,13
888,4
889,1
890,27
891,5
892,14
893,23
894,5
895,5
896,26
897,5
898,1
899,18
900,16
901,7
902,21
903,14
904,6
905,16
906,0
907,17
908,5
909,26
910,14
911,9
912,22
913,15
914,10
915,27
916,23
917,15
918,24
919,12
920,9
921,19
922,1
923,2
924,21
925,20
926,20
927,27
928,16
929,18
930,11
931,5
932,7
933,14
934,13
935,20
936,20
937,7
938,9
939,18
940,4
941,14
942,4
943,18
944,13
945,21
946,7
947,11
948,18
949,13
950,23
951,0
952,21
953,2
954,18
955,5
956,26
957,22
958,21
959,7
960,6
961,8
962,2
963,21
964,0
965,22
966,5
967,7
968,27
969,4
970,5
971,20
972,11
973,3
974,23
975,14
976,20
977,27
978,2
979,14
980,9
981,2
982,26
983,10
984,22
985,3
986,13
987,24
988,15
989,22
990,5
991,22
992,9
993,19
994,12
995,18
996,7
997,20
998,23
999,1
1000,8
1001,9
1002,17
1003,3
1004,24
1005,4
1006,5
1007,24
1008,1
1009,14
1010,3
1011,20
1012,20
1013,2
1014,9
1015,13
1016,10
1017,15
1018,10
1019,11
1020,27
1021,21
1022,23
1023,28
1024,26
1025,26
1026,4
1027,24
1028,20
1029,17
1030,22
1031,5
1032,23
1033,27
1034,23
1035,23
1036,21
1037,18
1038,15
1039,23
1040,18
1041,18
1042,15
1043,27
1044,28
1045,16
1046,1
1047,20
1048,26
1049,26
1050,5
1051,27
1052,16
1053,0
1054,5
1055,18
1056,0
1057,15
1058,1
1059,3
1060,5
1061,23
1062,0
1063,24
1064,13
1065,14
1066,14
1067,13
1068,20
1069,7
1070,21
1071,11
1072,0
1073,0
1074,23
1075,2
1076,7
1077,22
1078,26
1079,20
1080,2
1081,27
1082,7
1083,28
1084,25
1085,27
1086,8
1087,5
1088,26
1089,17
1090,22
1091,9
1092,16
1093,1
1094,1
1095,2
1096,21
1097,24
1098,27
1099,11
1100,2
1101,14
1102,23
1103,20
1104,7
1105,5
1106,5
1107,0
1108,15
1109,24
1110,23
1111,7
1112,18
1113,1
1114,13
1115,27
1116,5
1117,2
1118,27
1119,9
1120,0
1121,23
1122,19
1123,5
1124,18
1125,9
1126,28
1127,23
1128,1
1129,1
1130,7
1131,14
1132,0
1133,1
1134,21
1135,5
1136,7
1137,4
1138,23
1139,7
1140,14
1141,12
1142,27
1143,27
1144,24
1145,14
1146,16
1147,23
1148,24
1149,27
1150,10
1151,27
1152,5
1153,22
1154,18
1155,22
1156,9
1157,24
1158,20
1159,14
1160,14
1161,17
1162,22
1163,0
1164,2
1165,6
1166,19
1167,9
1168,10
1169,16
1170,24
1171,5
1172,9
1173,22
1174,5
1175,7
1176,27
1177,0
1178,12
1179,5
1180,24
1181,20
1182,27
1183,20
1184,26
1185,20
1186,18
1187,5
1188,5
1189,4
1190,7
1191,27
1192,27
1193,5
1194,1
1195,14
1196,21
1197,15
1198,1
1199,15
1200,15
1201,5
1202,15
1203,18
1204,7
1205,23
1206,16
1207,27
1208,9
1209,15
1210,10
1211,10
1212,9
1213,24
1214,17
1215,25
1216,4
1217,20
1218,4
1219,0
1220,5
1221,10
1222,16
1223,4
1224,24
1225,11
1226,0
1227,27
1228,11
1229,24
1230,24
1231,5
1232,1
1233,5
1234,16
1235,19
1236,9
1237,0
1238,16
1239,23
1240,21
1241,21
1242,22
1243,25
1244,26
1245,5
1246,20
1247,24
1248,8
1249,16
1250,16
1251,16
1252,7
1253,21
1254,19
1255,28
1256,22
1257,5
1258,7
1259,21
1260,8
1261,7
1262,20
1263,0
1264,5
1265,22
1266,27
1267,20
1268,10
1269,1
1270,20
1271,17
1272,24
1273,18
1274,26
1275,22
1276,27
1277,6
1278,25
1279,20
1280,10
1281,3
1282,13
1283,5
1284,14
1285,14
1286,18
1287,5
1288,10
1289,2
1290,9
1291,25
1292,4
1293,21
1294,14
1295,23
1296,21
1297,26
1298,14
1299,16
1300,4
1301,16
1302,7
1303,19
1304,23
1305,15
1306,1
1307,5
1308,23
1309,7
1310,19
1311,1
1312,16
1313,9
1314,2
1315,20
1316,0
1317,20
1318,14
1319,9
1320,9
1321,22
1322,1
1323,16
1324,27
1325,23
1326,8
1327,4
1328,16
1329,4
1330,26
1331,1
1332,14
1333,10
1334,20
1335,17
1336,16
1337,27
1338,8
1339,22
1340,17
1341,23
1342,4
1343,9
1344,13
1345,22
1346,10
1347,25
1348,18
1349,26
1350,17
1351,10
1352,16
1353,15
1354,21
1355,9
1356,11
1357,9
1358,8
1359,28
1360,18
1361,15
1362,9
1363,6
1364,14
1365,18
1366,17
1367,18
1368,22
1369,0
1370,5
1371,2
1372,23
1373,1
1374,5
1375,23
1376,13
1377,15
1378,7
1379,16
1380,0
1381,5
1382,7
1383,26
1384,23
1385,5
1386,18
1387,16
1388,7
1389,7
1390,24
1391,1
1392,10
1393,20
1394,0
1395,20
1396,0
1397,10
1398,2
1399,16
1400,15
1401,11
1402,6
1403,25
1404,25
1405,10
1406,5
1407,6
1408,8
1409,2
1410,3
1411,5
1412,4
1413,2
1414,18
1415,24
1416,5
1417,1
1418,25
1419,21
1420,27
1421,0
1422,12
1423,21
1424,5
1425,5
1426,23
1427,27
1428,24
1429,18
1430,21
1431,17
1432,10
1433,27
1434,7
1435,18
1436,26
1437,0
1438,13
1439,12
1440,21
1441,18
1442,2
1443,13
1444,25
1445,18
1446,20
1447,6
1448,16
1449,19
1450,10
1451,18
1452,1
1453,17
1454,1
1455,9
1456,25
1457,4
1458,27
1459,5
1460,13
1461,14
1462,1
1463,9
1464,9
1465,5
1466,17
1467,1
1468,14
1469,16
1470,10
1471,4
1472,21
1473,5
1474,18
1475,13
1476,22
1477,10
1478,24
1479,22
1480,5
1481,5
1482,2
1483,6
1484,5
1485,27
1486,0
1487,13
1488,9
1489,16
1490,21
1491,15
1492,18
1493,22
1494,16
1495,26
1496,11
1497,23
1498,7
1499,3
1500,24
1501,2
1502,8
1503,5
1504,20
1505,0
1506,17
1507,24
1508,10
1509,14
1510,5
1511,3
1512,10
1513,24
1514,20
1515,1
1516,16
1517,14
1518,7
1519,4
1520,0
1521,14
1522,7
1523,16
1524,9
1525,9
1526,23
1527,22
1528,22
1529,22
1530,22
1531,5
1532,2
1533,0
1534,15
1535,24
1536,4
1537,21
1538,18
1539,4
1540,22
1541,7
1542,24
1543,9
1544,12
1545,5
1546,16
1547,9
1548,22
1549,12
1550,18
1551,16
1552,27
1553,27
1554,16
1555,0
1556,21
1557,9
1558,16
1559,23
1560,0
1561,16
1562,17
1563,24
1564,2
1565,5
1566,22
1567,2
1568,14
1569,0
1570,3
1571,27
1572,1
1573,4
1574,13
1575,26
1576,10
1577,23
1578,7
1579,0
1580,18
1581,12
1582,5
1583,24
1584,11
1585,18
1586,17
1587,22
1588,2
1589,20
1590,0
1591,18
1592,17
1593,21
1594,15
1595,23
1596,19
1597,3
1598,23
1599,24
1600,11
1601,5
1602,18
1603,4
1604,22
1605,14
1606,27
1607,2
1608,2
1609,12
1610,24
1611,5
1612,23
1613,15
1614,18
1615,27
1616,13
1617,20
1618,9
1619,12
1620,23
1621,15
1622,10
1623,0
1624,16
1625,10
1626,9
1627,7
1628,27
1629,0
1630,12
1631,21
1632,7
1633,14
1634,27
1635,0
1636,0
1637,7
1638,0
1639,15
1640,18
1641,16
1642,12
1643,1
1644,11
1645,24
1646,15
1647,2
1648,18
1649,1
1650,20
1651,11
1652,23
1653,0
1654,24
1655,17
1656,1
1657,5
1658,15
1659,27
1660,4
1661,18
1662,25
1663,8
1664,18
1665,9
1666,23
1667,7
1668,18
1669,21
1670,20
1671,0
1672,22
1673,5
1674,7
1675,5
1676,11
1677,13
1678,5
1679,27
1680,21
1681,10
1682,25
1683,9
1684,6
1685,9
1686,19
1687,10
1688,2
1689,5
1690,15
1691,4
1692,15
1693,14
1694,21
1695,5
1696,4
1697,0
1698,10
1699,2
1700,1
1701,19
1702,0
1703,11
1704,0
1705,0
1706,21
1707,18
1708,20
1709,21
1710,10
1711,11
1712,9
1713,16
1714,13
1715,4
1716,4
1717,15
1718,26
1719,6
1720,23
1721,24
1722,21
1723,18
1724,7
1725,16
1726,8
1727,19
1728,5
1729,5
1730,3
1731,26
1732,15
1733,9
1734,15
1735,27
1736,22
1737,5
1738,19
1739,26
1740,20
1741,2
1742,4
1743,10
1744,28
1745,21
1746,8
1747,17
1748,22
1749,25
1750,26
1751,5
1752,1
1753,9
1754,21
1755,0
1756,26
1757,1
1758,1
1759,5
1760,23
1761,14
1762,14
1763,6
1764,21
1765,12
1766,5
1767,26
1768,20
1769,1
1770,21
1771,24
1772,10
1773,10
1774,23
1775,22
1776,19
1777,8
1778,5
1779,14
1780,23
1781,27
1782,10
1783,24
1784,2
1785,24
1786,20
1787,7
1788,13
1789,19
1790,28
1791,16
1792,2
1793,9
1794,27
1795,16
1796,5
1797,28
1798,0
1799,7
1800,5
1801,14
1802,15
1803,23
1804,15
1805,25
1806,9
1807,1
1808,19
1809,20
1810,11
1811,2
1812,22
1813,14
1814,17
1815,15
1816,25
1817,27
1818,14
1819,14
1820,7
1821,16
1822,9
1823,23
1824,15
1825,5
1826,7
1827,28
1828,26
1829,5
1830,20
1831,22
1832,23
1833,27
1834,20
1835,22
1836,27
1837,11
1838,14
1839,5
1840,15
1841,22
1842,26
1843,27
1844,8
1845,27
1846,5
1847,7
1848,15
1849,9
1850,9
1851,9
1852,8
1853,21
1854,23
1855,5
1856,13
1857,26
1858,14
1859,6
1860,22
1861,6
1862,25
1863,17
1864,16
1865,1
1866,22
1867,6
1868,27
1869,9
1870,3
1871,2
1872,9
1873,24
1874,24
1875,15
1876,20
1877,12
1878,26
1879,5
1880,13
1881,9
1882,16
1883,7
1884,2
1885,23
1886,4
1887,9
1888,20
1889,23
1890,20
1891,10
1892,4
1893,5
1894,14
1895,24
1896,5
1897,7
1898,5
1899,21
1900,22
1901,21
1902,17
1903,5
1904,0
1905,17
1906,6
1907,11
1908,4
1909,16
1910,9
1911,16
1912,10
1913,5
1914,0
1915,17
1916,27
1917,25
1918,23
1919,8
1920,23
1921,10
1922,18
1923,8
1924,13
1925,24
1926,20
1927,10
1928,22
1929,20
1930,15
1931,25
1932,1
1933,19
1934,27
1935,9
1936,21
1937,21
1938,14
1939,18
1940,27
1941,5
1942,23
1943,16
1944,5
1945,2
1946,21
1947,0
1948,27
1949,5
1950,16
1951,14
1952,26
1953,27
1954,22
1955,0
1956,26
1957,14
1958,17
1959,11
1960,9
1961,13
1962,25
1963,8
1964,18
1965,14
1966,15
1967,10
1968,7
1969,18
1970,14
1971,5
1972,9
1973,9
1974,2
1975,23
1976,3
1977,15
1978,18
1979,5
1980,17
1981,16
1982,23
1983,19
1984,26
1985,25
1986,16
1987,21
1988,4
1989,24
1990,23
1991,9
1992,0
1993,4
1994,11
1995,14
1996,15
1997,5
1998,23
1999,20
2000,21
2001,9
2002,1
2003,9
2004,6
2005,23
2006,18
2007,22
2008,18
2009,7
2010,21
2011,20
2012,4
2013,21
2014,2
2015,18
2016,15
2017,16
2018,1
2019,18
2020,26
2021,23
2022,16
2023,16
2024,18
2025,10
2026,28
2027,22
2028,24
2029,24
2030,16
2031,0
2032,5
2033,5
2034,10
2035,0
2036,27
2037,10
2038,18
2039,23
2040,18
2041,24
2042,26
2043,16
2044,27
2045,0
2046,24
2047,5
2048,5
2049,12
2050,4
2051,3
2052,19
2053,0
2054,27
2055,9
2056,23
2057,15
2058,19
2059,7
2060,20
2061,22
2062,28
2063,23
2064,24
2065,9
2066,18
2067,27
2068,18
2069,27
2070,20
2071,8
2072,22
2073,13
2074,21
2075,16
2076,28
2077,5
2078,12
2079,14
2080,5
2081,25
2082,24
2083,17
2084,18
2085,23
2086,18
2087,5
2088,10
2089,2
2090,9
2091,5
2092,2
2093,22
2094,24
2095,15
2096,25
2097,5
2098,24
2099,16
2100,10
2101,7
2102,21
2103,2
2104,21
2105,21
2106,5
2107,23
2108,24
2109,2
2110,14
2111,24
2112,15
2113,4
2114,22
2115,21
2116,2
2117,22
2118,16
2119,9
2120,27
2121,5
2122,24
2123,10
2124,8
2125,26
2126,6
2127,19
2128,22
2129,5
2130,0
2131,23
2132,2
2133,15
2134,21
2135,16
2136,14
2137,21
2138,8
2139,24
2140,17
2141,26
2142,3
2143,7
2144,7
2145,14
2146,1
2147,27
2148,23
2149,20
2150,9
2151,27
2152,14
2153,15
2154,7
2155,3
2156,19
2157,4
2158,4
2159,5
2160,5
2161,16
2162,11
2163,17
2164,3
2165,10
2166,9
2167,16
2168,13
2169,5
2170,9
2171,9
2172,9
2173,20
2174,5
2175,12
2176,17
2177,22
2178,26
2179,28
2180,21
2181,25
2182,15
2183,27
2184,21
2185,17
2186,6
2187,5
2188,24
2189,14
2190,22
2191,22
2192,2
2193,10
2194,11
2195,16
2196,7
2197,4
2198,20
2199,14
2200,24
2201,17
2202,10
2203,22
2204,16
2205,22
2206,15
2207,7
2208,27
2209,27
2210,27
2211,12
2212,18
2213,1
2214,21
2215,24
2216,21
2217,16
2218,0
2219,17
2220,14
2221,10
2222,8
2223,11
2224,19
2225,24
2226,26
2227,21
2228,22
2229,23
2230,0
2231,16
2232,20
2233,14
2234,23
2235,23
2236,16
2237,17
2238,2
2239,27
2240,9
2241,21
2242,7
2243,5
2244,2
2245,13
2246,15
2247,3
2248,22
2249,28
2250,28
2251,8
2252,19
2253,0
2254,0
2255,24
2256,17
2257,22
2258,28
2259,21
2260,5
2261,9
2262,17
2263,22
2264,5
2265,26
2266,20
2267,17
2268,24
2269,16
2270,22
2271,10
2272,22
2273,23
2274,5
2275,25
2276,12
2277,10
2278,15
2279,27
2280,25
2281,16
2282,0
2283,14
2284,27
2285,21
2286,21
2287,12
2288,16
2289,10
2290,24
2291,26
2292,2
2293,9
2294,20
2295,23
2296,5
2297,18
2298,16
2299,17
2300,23
2301,23
2302,9
2303,4
2304,7
2305,14
2306,23
2307,23
2308,22
2309,20
2310,16
2311,9
2312,14
2313,27
2314,10
2315,22
2316,21
2317,26
2318,17
2319,23
2320,2
2321,2
2322,21
2323,5
2324,1
2325,23
2326,28
2327,23
2328,1
2329,20
2330,1
2331,4
2332,16
2333,0
2334,19
2335,5
2336,5
2337,5
2338,15
2339,26
2340,13
2341,23
2342,23
2343,10
2344,17
2345,16
2346,3
2347,14
2348,8
2349,8
2350,21
2351,7
2352,5
2353,0
2354,24
2355,3
2356,19
2357,20
2358,2
2359,17
2360,9
2361,9
2362,18
2363,6
2364,4
2365,18
2366,21
2367,25
2368,23
2369,4
2370,19
2371,20
2372,19
2373,10
2374,26
2375,13
2376,16
2377,9
2378,7
2379,1
2380,23
2381,11
2382,1
2383,8
2384,17
2385,0
2386,10
2387,26
2388,5
2389,10
2390,5
2391,27
2392,23
2393,15
2394,25
2395,9
2396,12
2397,17
2398,10
2399,9
2400,9
2401,16
2402,16
2403,10
2404,26
2405,26
2406,0
2407,24
2408,20
2409,24
2410,15
2411,26
2412,17
2413,16
2414,3
2415,0
2416,23
2417,21
2418,25
2419,11
2420,16
2421,28
2422,16
2423,16
2424,20
2425,24
2426,26
2427,24
2428,12
2429,0
2430,26
2431,7
2432,24
2433,20
2434,0
2435,23
2436,2
2437,20
2438,17
2439,5
2440,0
2441,10
2442,4
2443,7
2444,7
2445,14
2446,22
2447,23
2448,8
2449,5
2450,16
2451,1
2452,26
2453,8
2454,1
2455,18
2456,2
2457,9
2458,24
2459,15
2460,20
2461,14
2462,20
2463,13
2464,2
2465,10
2466,17
2467,24
2468,4
2469,9
2470,17
2471,5
2472,18
2473,1
2474,15
2475,24
2476,24
2477,26
2478,16
2479,10
2480,8
2481,24
2482,20
2483,22
2484,4
2485,5
2486,3
2487,17
2488,0
2489,10
2490,28
2491,26
2492,27
2493,5
2494,27
2495,27
2496,21
2497,17
2498,27
2499,0
2500,14
2501,27
2502,22
2503,5
2504,7
2505,24
2506,26
2507,16
2508,24
2509,15
2510,7
2511,5
2512,6
2513,18
2514,20
2515,0
2516,27
2517,8
2518,1
2519,26
2520,7
2521,1
2522,15
2523,22
2524,7
2525,17
2526,21
2527,24
2528,21
2529,22
2530,15
2531,4
2532,12
2533,4
2534,12
2535,9
2536,18
2537,9
2538,20
2539,2
2540,1
2541,1
2542,27
2543,22
2544,15
2545,17
2546,17
2547,16
2548,17
2549,0
2550,5
2551,5
2552,22
2553,26
2554,27
2555,12
2556,18
2557,26
2558,16
2559,7
2560,3
2561,28
2562,28
2563,4
2564,26
2565,25
2566,18
2567,12
2568,20
2569,0
2570,8
2571,11
2572,16
2573,20
2574,18
2575,10
2576,14
2577,21
2578,0
2579,16
2580,7
2581,23
2582,20
2583,0
2584,14
2585,13
2586,20
2587,21
2588,7
2589,5
2590,17
2591,0
2592,5
2593,22
2594,27
2595,23
2596,9
2597,24
2598,27
2599,23
2600,17
2601,6
2602,11
2603,20
2604,9
2605,0
2606,9
2607,26
2608,12
2609,27
2610,4
2611,5
2612,22
2613,14
2614,25
2615,28
2616,22
2617,15
2618,1
2619,20
2620,22
2621,12
2622,20
2623,5
2624,0
2625,15
2626,12
2627,28
2628,23
2629,27
2630,24
2631,1
2632,25
2633,11
2634,27
2635,23
2636,16
2637,1
2638,8
2639,8
2640,9
2641,0
2642,22
2643,14
2644,2
2645,0
2646,23
2647,23
2648,17
2649,16
2650,17
2651,22
2652,13
2653,5
2654,5
2655,1
2656,5
2657,23
2658,26
2659,10
2660,27
2661,9
2662,4
2663,21
2664,7
2665,5
2666,16
2667,20
2668,24
2669,3
2670,17
2671,21
2672,17
2673,25
2674,27
2675,24
2676,20
2677,24
2678,22
2679,0
2680,18
2681,11
2682,15
2683,2
2684,18
2685,20
2686,0
2687,7
2688,22
2689,25
2690,5
2691,23
2692,8
2693,23
2694,20
2695,20
2696,2
2697,5
2698,11
2699,10
2700,4
2701,27
2702,18
2703,17
2704,12
2705,5
2706,27
2707,5
2708,26
2709,0
2710,19
2711,5
2712,22
2713,21
2714,27
2715,14
2716,15
2717,24
2718,10
2719,24
2720,17
2721,14
2722,15
2723,2
2724,1
2725,5
2726,7
2727,0
2728,15
2729,24
2730,5
2731,21
2732,16
2733,1
2734,23
2735,16
2736,21
2737,14
2738,11
2739,11
2740,5
2741,14
2742,24
2743,14
2744,27
2745,14
2746,14
2747,8
2748,16
2749,14
2750,3
2751,6
2752,11
2753,17
2754,17
2755,18
2756,24
2757,16
2758,13
2759,24
2760,20
2761,2
2762,16
2763,22
2764,21
2765,12
2766,24
2767,14
2768,24
2769,21
2770,5
2771,15
2772,20
2773,24
2774,5
2775,6
2776,23
2777,23
2778,0
2779,20
2780,4
2781,2
2782,6
2783,2
2784,20
2785,26
2786,9
2787,25
2788,8
2789,10
2790,5
2791,17
2792,16
2793,14
2794,5
2795,5
2796,27
2797,4
2798,1
2799,4
2800,21
2801,3
2802,2
2803,0
2804,0
2805,2
2806,7
2807,21
2808,16
2809,12
2810,4
2811,21
2812,22
2813,10
2814,14
2815,17
2816,10
2817,14
2818,1
2819,11
2820,1
2821,9
2822,3
2823,20
2824,9
2825,25
2826,17
2827,16
2828,19
2829,20
2830,27
2831,7
2832,9
2833,23
2834,27
2835,7
2836,18
2837,24
2838,14
2839,13
2840,20
2841,15
2842,28
2843,16
2844,17
2845,23
2846,24
2847,16
2848,5
2849,9
2850,10
2851,20
2852,20
2853,13
2854,6
2855,23
2856,12
2857,7
2858,15
2859,16
2860,7
2861,20
2862,25
2863,23
2864,0
2865,18
2866,17
2867,19
2868,5
2869,0
2870,21
2871,20
2872,7
2873,0
2874,24
2875,20
2876,17
2877,5
2878,2
2879,9
2880,25
2881,5
2882,5
2883,9
2884,20
2885,24
2886,4
2887,9
2888,23
2889,25
2890,10
2891,9
2892,14
2893,1
2894,28
2895,26
2896,26
2897,13
2898,13
2899,0
